Transaction_ID,Policy_ID,Program_ID,Treaty_ID,Transaction_Type,Transaction_Date,Premium_Amount
TXN015916,POL09777,PRG006,TRT055,New Business,2026-02-16,416533.55
TXN015917,POL08483,PRG017,TRT052,New Business,2026-08-05,103226.35
TXN015918,POL03634,PRG009,TRT085,New Business,2026-06-08,162412.33
TXN015919,POL08003,PRG016,TRT050,Renewal,2026-07-14,197403.08
TXN015920,POL02617,PRG012,TRT028,Renewal,2026-04-30,155541.04
TXN015921,POL04799,PRG023,TRT087,New Business,2026-06-14,62537.74
TXN015922,POL00454,PRG022,TRT080,Adjustment,2026-03-30,136218.83
TXN015923,POL04129,PRG004,TRT080,New Business,2026-06-18,395127.83
TXN015924,POL02945,PRG012,TRT085,New Business,2026-08-01,268836.35
TXN015925,POL03426,PRG003,TRT081,New Business,2026-07-29,213276.25
TXN015926,POL02374,PRG023,TRT043,Renewal,2026-04-22,115230.49
TXN015927,POL00733,PRG005,TRT030,Renewal,2026-03-31,112238.18
TXN015928,POL00261,PRG023,TRT011,New Business,2026-05-02,154780.3
TXN015929,POL03765,PRG002,TRT089,Renewal,2026-04-12,103038.67
TXN015930,POL02231,PRG004,TRT007,New Business,2026-03-21,145291.23
TXN015931,POL02289,PRG003,TRT068,Adjustment,2026-02-28,408671.43
TXN015932,POL00909,PRG014,TRT072,New Business,2026-06-28,51417.8
TXN015933,POL00869,PRG025,TRT061,Renewal,2026-07-26,441179.77
TXN015934,POL05507,PRG016,TRT042,Renewal,2026-02-09,268479.09
TXN015935,POL02041,PRG024,TRT055,New Business,2026-06-16,402071.33
TXN015936,POL05331,PRG019,TRT097,Adjustment,2026-08-16,34217.0
TXN015937,POL09642,PRG017,TRT017,New Business,2026-06-14,29750.19
TXN015938,POL06168,PRG020,TRT058,Renewal,2026-05-15,144237.61
TXN015939,POL08586,PRG005,TRT067,Renewal,2026-05-20,205405.01
TXN015940,POL07143,PRG015,TRT022,Adjustment,2026-01-31,339319.48
TXN015941,POL07093,PRG003,TRT100,New Business,2026-03-14,419188.97
TXN015942,POL05305,PRG002,TRT029,New Business,2026-04-30,426668.78
TXN015943,POL06814,PRG006,TRT052,New Business,2026-03-13,366807.21
TXN015944,POL05767,PRG009,TRT060,Renewal,2026-02-25,297132.75
TXN015945,POL00594,PRG013,TRT043,Adjustment,2026-08-29,166031.4
TXN015946,POL08060,PRG013,TRT019,Renewal,2026-01-02,380811.88
TXN015947,POL02286,PRG019,TRT099,New Business,2026-05-27,262309.41
TXN015948,POL00171,PRG014,TRT015,New Business,2026-01-12,258752.01
TXN015949,POL03877,PRG012,TRT073,Renewal,2026-03-04,364400.68
TXN015950,POL01333,PRG016,TRT054,New Business,2026-03-30,403085.27
TXN015951,POL01898,PRG008,TRT043,Adjustment,2026-08-26,68487.93
TXN015952,POL05203,PRG003,TRT033,New Business,2026-08-29,12220.24
TXN015953,POL04391,PRG009,TRT002,New Business,2026-01-23,174800.52
TXN015954,POL06492,PRG012,TRT069,Renewal,2026-01-08,285533.7
TXN015955,POL05920,PRG019,TRT063,Adjustment,2026-06-23,43113.98
TXN015956,POL03080,PRG013,TRT017,New Business,2026-05-21,493575.57
TXN015957,POL04183,PRG010,TRT066,Adjustment,2026-03-21,162094.15
TXN015958,POL01949,PRG009,TRT020,Renewal,2026-03-31,498200.01
TXN015959,POL06017,PRG001,TRT023,Adjustment,2026-05-22,208530.8
TXN015960,POL06746,PRG010,TRT025,Renewal,2026-07-20,85543.04
TXN015961,POL08047,PRG001,TRT049,New Business,2026-08-13,284206.35
TXN015962,POL08754,PRG006,TRT072,Adjustment,2026-02-23,452305.18
TXN015963,POL01583,PRG008,TRT040,New Business,2026-04-22,135341.92
TXN015964,POL09967,PRG012,TRT057,New Business,2026-08-18,20358.4
TXN015965,POL08147,PRG014,TRT040,New Business,2026-04-14,202666.8
TXN015966,POL00045,PRG009,TRT037,Renewal,2026-06-03,260325.31
TXN015967,POL01912,PRG011,TRT072,New Business,2026-06-07,25680.22
TXN015968,POL09202,PRG005,TRT003,Renewal,2026-07-03,269883.44
TXN015969,POL00552,PRG005,TRT016,New Business,2026-02-12,118263.9
TXN015970,POL07571,PRG011,TRT074,Adjustment,2026-01-10,401146.53
TXN015971,POL03776,PRG003,TRT035,Adjustment,2026-07-24,410437.02
TXN015972,POL02431,PRG014,TRT061,Adjustment,2026-04-27,173893.19
TXN015973,POL03368,PRG009,TRT025,Adjustment,2026-07-07,211473.85
TXN015974,POL04194,PRG022,TRT044,Adjustment,2026-06-22,370389.0
TXN015975,POL05285,PRG025,TRT092,Adjustment,2026-01-05,406287.27
TXN015976,POL00909,PRG014,TRT072,Adjustment,2026-08-21,350984.54
TXN015977,POL05857,PRG023,TRT016,Renewal,2026-01-13,294070.19
TXN015978,POL09103,PRG019,TRT037,Adjustment,2026-03-17,198053.35
TXN015979,POL00006,PRG013,TRT010,Adjustment,2026-08-15,358627.73
TXN015980,POL08889,PRG014,TRT089,Adjustment,2026-07-05,381065.16
TXN015981,POL02956,PRG008,TRT060,New Business,2026-08-22,124547.09
TXN015982,POL09895,PRG014,TRT032,Renewal,2026-08-21,450099.86
TXN015983,POL02528,PRG005,TRT012,New Business,2026-02-22,183242.72
TXN015984,POL03973,PRG005,TRT007,New Business,2026-03-30,214350.32
TXN015985,POL08461,PRG019,TRT019,Renewal,2026-05-27,249901.85
TXN015986,POL00682,PRG018,TRT048,Renewal,2026-07-05,438961.91
TXN015987,POL02840,PRG023,TRT029,New Business,2026-06-03,240342.76
TXN015988,POL06282,PRG009,TRT012,Renewal,2026-04-30,13614.56
TXN015989,POL04621,PRG021,TRT038,Renewal,2026-05-04,395153.86
TXN015990,POL02587,PRG007,TRT069,Adjustment,2026-02-24,23518.56
TXN015991,POL07289,PRG008,TRT055,New Business,2026-05-05,93664.5
TXN015992,POL01587,PRG015,TRT066,New Business,2026-06-08,216894.2
TXN015993,POL05327,PRG015,TRT013,Renewal,2026-02-26,421534.26
TXN015994,POL07549,PRG008,TRT048,New Business,2026-03-14,277216.67
TXN015995,POL01390,PRG003,TRT038,New Business,2026-01-24,45379.47
TXN015996,POL06583,PRG015,TRT070,New Business,2026-04-10,255255.67
TXN015997,POL06999,PRG020,TRT047,New Business,2026-04-27,469736.24
TXN015998,POL02897,PRG019,TRT055,Renewal,2026-08-14,148768.09
TXN015999,POL01940,PRG022,TRT036,New Business,2026-07-19,61540.59
TXN016000,POL01515,PRG022,TRT048,Adjustment,2026-08-28,422383.01
TXN016001,POL04913,PRG020,TRT043,Renewal,2026-07-26,149738.6
TXN016002,POL01227,PRG008,TRT060,Adjustment,2026-05-18,264501.68
TXN016003,POL03514,PRG013,TRT073,Adjustment,2026-07-14,456041.08
TXN016004,POL07489,PRG024,TRT007,Renewal,2026-01-24,60229.9
TXN016005,POL06658,PRG003,TRT076,New Business,2026-07-16,264185.53
TXN016006,POL00499,PRG016,TRT019,Renewal,2026-04-12,365105.63
TXN016007,POL00658,PRG016,TRT097,Adjustment,2026-06-11,10208.96
TXN016008,POL09578,PRG023,TRT001,Renewal,2026-02-10,19948.63
TXN016009,POL01213,PRG018,TRT017,New Business,2026-03-13,157930.38
TXN016010,POL04784,PRG022,TRT005,Renewal,2026-03-09,121692.01
TXN016011,POL01159,PRG006,TRT066,Adjustment,2026-05-22,370681.67
TXN016012,POL01674,PRG024,TRT002,Adjustment,2026-02-09,11031.24
TXN016013,POL08860,PRG004,TRT082,Renewal,2026-07-15,141109.11
TXN016014,POL09341,PRG024,TRT061,Adjustment,2026-04-05,96002.49
TXN016015,POL09288,PRG004,TRT015,New Business,2026-03-21,419846.36
TXN016016,POL00254,PRG012,TRT083,New Business,2026-01-14,150457.44
TXN016017,POL01521,PRG002,TRT032,Adjustment,2026-02-21,348410.54
TXN016018,POL08117,PRG012,TRT033,Adjustment,2026-03-05,218597.73
TXN016019,POL03179,PRG004,TRT085,Adjustment,2026-01-14,14732.36
TXN016020,POL02821,PRG021,TRT092,Adjustment,2026-01-04,304126.15
TXN016021,POL00166,PRG008,TRT090,Renewal,2026-06-01,365604.77
TXN016022,POL02624,PRG016,TRT095,Adjustment,2026-03-11,309808.62
TXN016023,POL09732,PRG011,TRT084,Renewal,2026-04-08,333637.88
TXN016024,POL06399,PRG002,TRT088,Renewal,2026-07-30,310978.12
TXN016025,POL04915,PRG006,TRT098,New Business,2026-03-02,344649.38
TXN016026,POL00348,PRG021,TRT092,Renewal,2026-04-27,122127.92
TXN016027,POL04932,PRG019,TRT057,Renewal,2026-03-02,181661.0
TXN016028,POL03931,PRG020,TRT030,Renewal,2026-04-24,383722.18
TXN016029,POL05947,PRG004,TRT051,Adjustment,2026-05-22,122171.48
TXN016030,POL06198,PRG003,TRT071,Renewal,2026-08-07,258591.19
TXN016031,POL09935,PRG012,TRT049,Renewal,2026-06-14,282076.02
TXN016032,POL09304,PRG004,TRT061,Adjustment,2026-06-11,379988.01
TXN016033,POL06629,PRG008,TRT040,Adjustment,2026-03-28,484510.09
TXN016034,POL04147,PRG014,TRT062,Renewal,2026-01-24,387495.25
TXN016035,POL04331,PRG006,TRT068,Adjustment,2026-05-05,448142.04
TXN016036,POL02149,PRG025,TRT098,New Business,2026-06-17,311619.96
TXN016037,POL06996,PRG024,TRT037,Adjustment,2026-02-01,137599.73
TXN016038,POL05220,PRG024,TRT036,Renewal,2026-08-14,24387.22
TXN016039,POL05135,PRG012,TRT002,New Business,2026-01-14,216225.2
TXN016040,POL06871,PRG012,TRT081,New Business,2026-08-27,274050.3
TXN016041,POL08425,PRG013,TRT029,New Business,2026-08-16,85032.67
TXN016042,POL04395,PRG019,TRT001,Adjustment,2026-07-03,426095.89
TXN016043,POL08964,PRG003,TRT012,New Business,2026-02-03,352283.63
TXN016044,POL09733,PRG006,TRT001,New Business,2026-05-14,406955.81
TXN016045,POL04038,PRG024,TRT027,New Business,2026-07-27,231637.64
TXN016046,POL02479,PRG009,TRT027,Renewal,2026-05-15,396384.4
TXN016047,POL04897,PRG003,TRT001,Renewal,2026-01-22,396805.79
TXN016048,POL04320,PRG005,TRT077,Adjustment,2026-02-04,463135.0
TXN016049,POL04899,PRG012,TRT025,Adjustment,2026-02-06,55420.92
TXN016050,POL02932,PRG021,TRT098,Renewal,2026-07-17,455141.31
TXN016051,POL05567,PRG007,TRT053,Renewal,2026-05-28,62507.0
TXN016052,POL05983,PRG010,TRT038,New Business,2026-08-22,214253.75
TXN016053,POL01152,PRG004,TRT026,Adjustment,2026-08-13,376457.27
TXN016054,POL00326,PRG023,TRT070,New Business,2026-05-09,153864.75
TXN016055,POL01421,PRG012,TRT078,Renewal,2026-07-05,274654.0
TXN016056,POL03994,PRG022,TRT049,Adjustment,2026-05-21,303187.35
TXN016057,POL06215,PRG025,TRT050,New Business,2026-03-28,11459.76
TXN016058,POL02879,PRG003,TRT032,Renewal,2026-07-23,77015.61
TXN016059,POL00634,PRG013,TRT024,Renewal,2026-08-10,239211.95
TXN016060,POL03207,PRG002,TRT044,Renewal,2026-03-15,494301.49
TXN016061,POL09605,PRG017,TRT015,Renewal,2026-07-24,7846.11
TXN016062,POL07373,PRG005,TRT100,New Business,2026-08-16,487822.31
TXN016063,POL09612,PRG002,TRT076,New Business,2026-05-30,30141.05
TXN016064,POL00110,PRG019,TRT018,Renewal,2026-01-28,352629.0
TXN016065,POL09718,PRG018,TRT064,Adjustment,2026-04-04,374976.3
TXN016066,POL02620,PRG017,TRT050,Adjustment,2026-05-31,197338.41
TXN016067,POL09955,PRG021,TRT042,New Business,2026-01-19,370068.19
TXN016068,POL01843,PRG012,TRT095,Renewal,2026-02-19,343330.13
TXN016069,POL03526,PRG004,TRT078,New Business,2026-06-21,453874.05
TXN016070,POL00008,PRG016,TRT017,Adjustment,2026-07-19,318398.47
TXN016071,POL04884,PRG019,TRT091,Adjustment,2026-07-05,206393.77
TXN016072,POL07274,PRG015,TRT099,Renewal,2026-03-13,250638.25
TXN016073,POL04747,PRG025,TRT007,Renewal,2026-02-13,187876.52
TXN016074,POL02834,PRG009,TRT047,New Business,2026-08-12,183960.67
TXN016075,POL02354,PRG002,TRT024,Renewal,2026-02-04,442361.99
TXN016076,POL01954,PRG019,TRT048,Renewal,2026-03-11,322779.37
TXN016077,POL03229,PRG007,TRT039,Adjustment,2026-02-28,415746.4
TXN016078,POL00475,PRG024,TRT013,Adjustment,2026-03-18,309347.55
TXN016079,POL01830,PRG006,TRT083,Adjustment,2026-07-14,14844.54
TXN016080,POL08879,PRG018,TRT019,Adjustment,2026-03-14,23066.53
TXN016081,POL05626,PRG006,TRT058,Adjustment,2026-07-26,362020.67
TXN016082,POL03887,PRG013,TRT009,New Business,2026-01-17,313714.4
TXN016083,POL09700,PRG008,TRT025,Adjustment,2026-01-07,119891.52
TXN016084,POL03850,PRG010,TRT046,New Business,2026-01-12,404159.24
TXN016085,POL07643,PRG009,TRT038,Adjustment,2026-04-01,406901.95
TXN016086,POL01465,PRG012,TRT067,Renewal,2026-05-16,249393.72
TXN016087,POL05228,PRG022,TRT020,New Business,2026-08-26,392556.42
TXN016088,POL00877,PRG025,TRT031,New Business,2026-08-17,438646.26
TXN016089,POL03365,PRG023,TRT030,Adjustment,2026-03-11,27719.65
TXN016090,POL03818,PRG009,TRT099,New Business,2026-06-05,322429.79
TXN016091,POL08907,PRG025,TRT085,New Business,2026-03-06,239371.9
TXN016092,POL05862,PRG012,TRT048,New Business,2026-08-16,165397.36
TXN016093,POL03184,PRG007,TRT061,New Business,2026-06-15,300933.69
TXN016094,POL06067,PRG002,TRT082,New Business,2026-04-19,432746.86
TXN016095,POL03604,PRG007,TRT076,Renewal,2026-07-25,156518.86
TXN016096,POL08792,PRG013,TRT078,New Business,2026-06-20,260473.2
TXN016097,POL06289,PRG019,TRT021,New Business,2026-06-13,228611.1
TXN016098,POL05695,PRG002,TRT016,Renewal,2026-05-21,219680.37
TXN016099,POL06721,PRG003,TRT037,Renewal,2026-03-13,398131.15
TXN016100,POL07639,PRG023,TRT075,Renewal,2026-04-06,184616.91
TXN016101,POL02491,PRG025,TRT070,Renewal,2026-07-25,399242.46
TXN016102,POL02439,PRG009,TRT078,New Business,2026-05-31,368544.72
TXN016103,POL06273,PRG018,TRT069,Adjustment,2026-04-24,36006.37
TXN016104,POL00007,PRG015,TRT040,Renewal,2026-04-02,55724.06
TXN016105,POL04033,PRG004,TRT038,Adjustment,2026-06-25,280399.37
TXN016106,POL02678,PRG006,TRT045,Adjustment,2026-01-06,372706.68
TXN016107,POL09351,PRG023,TRT086,Renewal,2026-06-16,353811.06
TXN016108,POL03386,PRG014,TRT060,Renewal,2026-02-20,63984.39
TXN016109,POL02484,PRG013,TRT039,Adjustment,2026-08-02,300461.46
TXN016110,POL01887,PRG005,TRT025,Adjustment,2026-03-19,286180.02
TXN016111,POL07835,PRG017,TRT009,Renewal,2026-08-26,152375.76
TXN016112,POL01633,PRG022,TRT042,Adjustment,2026-06-27,297097.79
TXN016113,POL08446,PRG024,TRT097,New Business,2026-04-19,19204.89
TXN016114,POL05185,PRG006,TRT017,Adjustment,2026-07-25,163920.29
TXN016115,POL00460,PRG008,TRT080,Renewal,2026-03-24,191241.64
TXN016116,POL07125,PRG005,TRT046,New Business,2026-05-08,413708.3
TXN016117,POL04318,PRG006,TRT081,Adjustment,2026-01-21,340590.93
TXN016118,POL07159,PRG006,TRT038,Adjustment,2026-01-31,71841.88
TXN016119,POL04865,PRG001,TRT013,Adjustment,2026-04-30,460877.23
TXN016120,POL00536,PRG008,TRT003,New Business,2026-05-06,249858.27
TXN016121,POL02580,PRG013,TRT083,Renewal,2026-04-15,328284.88
TXN016122,POL02664,PRG013,TRT035,New Business,2026-06-15,161355.44
TXN016123,POL04782,PRG023,TRT059,Renewal,2026-06-02,325895.22
TXN016124,POL08577,PRG017,TRT013,Adjustment,2026-03-21,91591.18
TXN016125,POL08617,PRG015,TRT032,Adjustment,2026-02-11,281621.79
TXN016126,POL08756,PRG006,TRT011,New Business,2026-05-05,272815.82
TXN016127,POL09016,PRG018,TRT001,New Business,2026-05-30,417777.18
TXN016128,POL01343,PRG016,TRT035,Renewal,2026-04-02,90987.42
TXN016129,POL03662,PRG003,TRT029,Adjustment,2026-03-09,191230.43
TXN016130,POL09246,PRG007,TRT078,New Business,2026-03-08,379360.4
TXN016131,POL06122,PRG019,TRT021,New Business,2026-06-01,322117.85
TXN016132,POL04982,PRG005,TRT068,Renewal,2026-05-18,18632.63
TXN016133,POL08164,PRG023,TRT083,Renewal,2026-06-09,55096.51
TXN016134,POL03173,PRG003,TRT005,Adjustment,2026-05-30,458599.63
TXN016135,POL04606,PRG016,TRT011,Renewal,2026-01-30,306487.25
TXN016136,POL07911,PRG014,TRT096,Renewal,2026-05-24,95657.81
TXN016137,POL05138,PRG005,TRT085,New Business,2026-03-06,301815.64
TXN016138,POL02439,PRG009,TRT078,Adjustment,2026-05-28,121227.77
TXN016139,POL09926,PRG003,TRT088,Renewal,2026-06-30,342205.05
TXN016140,POL05547,PRG003,TRT060,Renewal,2026-04-05,176403.4
TXN016141,POL06462,PRG012,TRT009,Renewal,2026-02-04,219829.17
TXN016142,POL01984,PRG011,TRT007,New Business,2026-01-06,144049.47
TXN016143,POL05366,PRG002,TRT002,Adjustment,2026-07-22,140165.72
TXN016144,POL08981,PRG012,TRT001,Adjustment,2026-06-22,5224.32
TXN016145,POL07858,PRG004,TRT004,New Business,2026-02-18,219742.78
TXN016146,POL05948,PRG002,TRT023,Renewal,2026-04-19,439393.5
TXN016147,POL02620,PRG017,TRT050,Renewal,2026-05-08,171088.06
TXN016148,POL04846,PRG014,TRT060,New Business,2026-01-28,177270.03
TXN016149,POL04517,PRG006,TRT086,Renewal,2026-06-02,119489.12
TXN016150,POL04283,PRG015,TRT098,Adjustment,2026-08-29,337781.25
TXN016151,POL07938,PRG001,TRT089,New Business,2026-08-28,96197.49
TXN016152,POL09190,PRG003,TRT074,Renewal,2026-08-05,23804.05
TXN016153,POL03166,PRG025,TRT007,Adjustment,2026-01-02,379798.64
TXN016154,POL04296,PRG019,TRT009,Adjustment,2026-04-23,320806.61
TXN016155,POL08212,PRG005,TRT053,New Business,2026-04-05,89537.43
TXN016156,POL06136,PRG021,TRT029,Adjustment,2026-08-01,246413.49
TXN016157,POL00019,PRG020,TRT021,Adjustment,2026-05-18,148123.23
TXN016158,POL07150,PRG001,TRT094,Adjustment,2026-02-12,38517.47
TXN016159,POL09580,PRG022,TRT081,Renewal,2026-06-05,101593.63
TXN016160,POL04207,PRG015,TRT077,Renewal,2026-05-29,88873.86
TXN016161,POL02890,PRG019,TRT001,New Business,2026-03-12,305402.9
TXN016162,POL09440,PRG016,TRT058,Renewal,2026-07-06,267624.93
TXN016163,POL08708,PRG015,TRT002,Adjustment,2026-07-11,385177.9
TXN016164,POL06684,PRG022,TRT068,Adjustment,2026-08-21,277640.1
TXN016165,POL06792,PRG010,TRT037,New Business,2026-03-21,392254.42
TXN016166,POL09909,PRG005,TRT062,Adjustment,2026-04-16,258889.61
TXN016167,POL01587,PRG015,TRT066,New Business,2026-03-06,159079.05
TXN016168,POL06576,PRG017,TRT043,Renewal,2026-08-09,113583.64
TXN016169,POL02905,PRG021,TRT062,Renewal,2026-08-25,91371.46
TXN016170,POL06775,PRG023,TRT033,Adjustment,2026-02-02,131263.27
TXN016171,POL04183,PRG010,TRT066,New Business,2026-05-02,197906.79
TXN016172,POL08756,PRG006,TRT011,Adjustment,2026-01-14,315823.52
TXN016173,POL06750,PRG023,TRT016,Renewal,2026-01-20,234301.96
TXN016174,POL06481,PRG024,TRT027,Adjustment,2026-02-15,430083.22
TXN016175,POL00306,PRG002,TRT064,Adjustment,2026-03-05,233765.04
TXN016176,POL09826,PRG005,TRT031,New Business,2026-01-17,226184.13
TXN016177,POL03327,PRG004,TRT069,Renewal,2026-01-25,26413.84
TXN016178,POL03117,PRG022,TRT088,Adjustment,2026-03-25,106829.55
TXN016179,POL06507,PRG009,TRT080,New Business,2026-06-29,246916.96
TXN016180,POL02189,PRG012,TRT004,Renewal,2026-02-07,75754.75
TXN016181,POL07566,PRG022,TRT034,New Business,2026-03-07,470482.84
TXN016182,POL08593,PRG008,TRT037,New Business,2026-06-22,270697.86
TXN016183,POL05353,PRG007,TRT063,Renewal,2026-04-27,316685.23
TXN016184,POL00955,PRG020,TRT053,New Business,2026-08-19,406043.87
TXN016185,POL06026,PRG025,TRT053,Renewal,2026-02-22,172609.15
TXN016186,POL07178,PRG005,TRT014,Adjustment,2026-05-25,449424.1
TXN016187,POL04711,PRG014,TRT035,New Business,2026-04-17,214293.61
TXN016188,POL06800,PRG005,TRT078,New Business,2026-06-06,495094.39
TXN016189,POL07374,PRG010,TRT098,Adjustment,2026-03-24,230420.22
TXN016190,POL04660,PRG015,TRT083,Renewal,2026-01-25,226006.05
TXN016191,POL02178,PRG006,TRT032,Adjustment,2026-08-16,322098.89
TXN016192,POL04827,PRG013,TRT010,Adjustment,2026-05-24,107265.1
TXN016193,POL07049,PRG024,TRT026,Adjustment,2026-01-02,435033.34
TXN016194,POL00761,PRG020,TRT011,Renewal,2026-08-20,114015.4
TXN016195,POL06023,PRG024,TRT002,New Business,2026-07-23,313756.19
TXN016196,POL05084,PRG016,TRT066,New Business,2026-04-16,425762.14
TXN016197,POL07583,PRG003,TRT074,Renewal,2026-04-22,34701.32
TXN016198,POL00716,PRG013,TRT042,Renewal,2026-02-03,154509.69
TXN016199,POL00387,PRG015,TRT022,New Business,2026-03-10,302310.03
TXN016200,POL05471,PRG006,TRT007,New Business,2026-08-23,49093.69
TXN016201,POL04915,PRG006,TRT098,Adjustment,2026-08-17,19633.08
TXN016202,POL01548,PRG021,TRT099,Renewal,2026-05-09,142220.24
TXN016203,POL03119,PRG021,TRT094,Adjustment,2026-04-05,104347.09
TXN016204,POL01259,PRG018,TRT090,Adjustment,2026-03-24,220356.97
TXN016205,POL06921,PRG021,TRT028,Adjustment,2026-06-30,180248.68
TXN016206,POL01901,PRG020,TRT014,New Business,2026-05-20,193738.12
TXN016207,POL01566,PRG012,TRT077,Adjustment,2026-03-20,476239.33
TXN016208,POL06149,PRG001,TRT060,Adjustment,2026-05-28,403942.22
TXN016209,POL04129,PRG004,TRT080,New Business,2026-03-11,192386.93
TXN016210,POL07026,PRG005,TRT052,New Business,2026-05-24,131480.21
TXN016211,POL04826,PRG010,TRT011,New Business,2026-02-12,158107.39
TXN016212,POL04554,PRG010,TRT063,Renewal,2026-04-27,257495.32
TXN016213,POL03554,PRG016,TRT030,New Business,2026-02-14,133000.27
TXN016214,POL05348,PRG020,TRT037,New Business,2026-02-06,440579.02
TXN016215,POL03317,PRG003,TRT006,New Business,2026-08-27,394635.64
TXN016216,POL03061,PRG015,TRT039,New Business,2026-03-08,223802.42
TXN016217,POL02594,PRG025,TRT072,Adjustment,2026-08-13,163164.92
TXN016218,POL00895,PRG019,TRT082,Adjustment,2026-06-27,424446.77
TXN016219,POL07780,PRG012,TRT093,Renewal,2026-02-20,101631.18
TXN016220,POL01006,PRG024,TRT016,Renewal,2026-08-12,377391.62
TXN016221,POL01039,PRG008,TRT020,New Business,2026-05-14,206860.32
TXN016222,POL05262,PRG025,TRT094,New Business,2026-04-30,212400.65
TXN016223,POL01490,PRG004,TRT057,Adjustment,2026-06-15,354536.84
TXN016224,POL01621,PRG024,TRT019,Adjustment,2026-04-22,188120.43
TXN016225,POL00547,PRG004,TRT004,Renewal,2026-07-26,142739.18
TXN016226,POL04187,PRG003,TRT025,Adjustment,2026-02-15,255059.27
TXN016227,POL07150,PRG001,TRT094,Adjustment,2026-08-12,377301.81
TXN016228,POL05513,PRG020,TRT073,Adjustment,2026-08-19,36323.84
TXN016229,POL06074,PRG008,TRT071,New Business,2026-05-19,398802.23
TXN016230,POL00618,PRG019,TRT100,Adjustment,2026-02-19,35775.71
TXN016231,POL02354,PRG002,TRT024,Adjustment,2026-04-25,286130.11
TXN016232,POL02108,PRG007,TRT049,Renewal,2026-03-10,61847.81
TXN016233,POL02755,PRG023,TRT035,Adjustment,2026-05-21,417526.14
TXN016234,POL03666,PRG001,TRT058,Renewal,2026-06-06,85711.25
TXN016235,POL04970,PRG007,TRT009,Renewal,2026-01-22,371370.47
TXN016236,POL07831,PRG012,TRT012,Renewal,2026-06-11,458883.79
TXN016237,POL06071,PRG001,TRT090,Renewal,2026-07-02,200040.36
