Claim_ID,Policy_ID,Program_ID,Treaty_ID,Claim_Date,Claim_Status,Claim_Amount
CLM007839,POL07372,PRG009,TRT030,2026-02-24,Closed,295809.1
CLM007840,POL04683,PRG021,TRT085,2026-01-13,Open,232081.05
CLM007841,POL07079,PRG009,TRT006,2026-01-26,Closed,40304.52
CLM007842,POL04029,PRG019,TRT042,2026-06-22,Pending,17387.09
CLM007843,POL07415,PRG011,TRT026,2026-01-15,Closed,258144.44
CLM007844,POL09958,PRG006,TRT100,2026-01-30,Closed,284473.82
CLM007845,POL01984,PRG011,TRT007,2026-08-03,Pending,33379.86
CLM007846,POL01753,PRG019,TRT069,2026-01-09,Closed,158559.97
CLM007847,POL04278,PRG022,TRT093,2026-06-01,Open,34378.73
CLM007848,POL09989,PRG016,TRT073,2026-02-21,Closed,168287.59
CLM007849,POL08401,PRG001,TRT003,2026-08-24,Closed,81369.18
CLM007850,POL05343,PRG005,TRT009,2026-05-01,Closed,143127.76
CLM007851,POL03078,PRG024,TRT077,2026-05-08,Closed,227843.07
CLM007852,POL00762,PRG023,TRT004,2026-03-18,Open,117131.21
CLM007853,POL01938,PRG017,TRT071,2026-03-23,Open,106024.87
CLM007854,POL00430,PRG003,TRT003,2026-04-29,Open,127463.84
CLM007855,POL06569,PRG011,TRT085,2026-08-06,Open,218676.45
CLM007856,POL07806,PRG007,TRT064,2026-08-20,Closed,229412.68
CLM007857,POL01448,PRG016,TRT027,2026-07-05,Closed,134803.83
CLM007858,POL06353,PRG005,TRT011,2026-04-10,Pending,13314.24
CLM007859,POL05604,PRG006,TRT067,2026-06-21,Closed,97713.52
CLM007860,POL07973,PRG001,TRT099,2026-01-10,Closed,101103.11
CLM007861,POL07561,PRG015,TRT078,2026-05-26,Pending,248949.29
CLM007862,POL08913,PRG021,TRT095,2026-01-30,Open,24262.24
CLM007863,POL00072,PRG020,TRT078,2026-04-16,Pending,177638.72
CLM007864,POL09166,PRG011,TRT023,2026-07-05,Pending,211573.98
CLM007865,POL05725,PRG010,TRT013,2026-01-13,Closed,174367.24
CLM007866,POL05538,PRG010,TRT030,2026-08-06,Pending,183743.3
CLM007867,POL09732,PRG011,TRT084,2026-06-04,Open,77591.51
CLM007868,POL05523,PRG018,TRT038,2026-06-02,Pending,241736.49
CLM007869,POL02850,PRG016,TRT041,2026-02-07,Pending,103906.86
CLM007870,POL07242,PRG011,TRT009,2026-02-05,Closed,254871.15
CLM007871,POL09257,PRG004,TRT023,2026-02-02,Pending,275575.03
CLM007872,POL08236,PRG021,TRT030,2026-08-11,Open,163254.51
CLM007873,POL09274,PRG014,TRT051,2026-06-30,Open,218343.85
CLM007874,POL02576,PRG018,TRT041,2026-06-02,Closed,37933.51
CLM007875,POL04075,PRG005,TRT061,2026-05-28,Pending,193300.89
CLM007876,POL00216,PRG019,TRT033,2026-06-07,Closed,201724.67
CLM007877,POL08799,PRG005,TRT021,2026-08-28,Open,151451.19
CLM007878,POL04635,PRG004,TRT037,2026-03-15,Open,172781.2
CLM007879,POL07571,PRG011,TRT074,2026-07-25,Closed,54312.96
CLM007880,POL07378,PRG013,TRT088,2026-01-08,Pending,76217.35
CLM007881,POL07287,PRG019,TRT083,2026-07-24,Open,131042.03
CLM007882,POL00401,PRG025,TRT025,2026-01-15,Closed,30315.24
CLM007883,POL02959,PRG003,TRT040,2026-06-03,Open,222019.68
CLM007884,POL06853,PRG016,TRT033,2026-05-05,Pending,12491.59
CLM007885,POL01263,PRG014,TRT051,2026-06-21,Closed,87214.63
CLM007886,POL07296,PRG021,TRT026,2026-08-22,Pending,10409.16
CLM007887,POL04252,PRG010,TRT025,2026-05-21,Open,188854.51
CLM007888,POL03985,PRG008,TRT060,2026-01-25,Pending,145315.69
CLM007889,POL06018,PRG009,TRT059,2026-03-03,Open,77865.36
CLM007890,POL02293,PRG004,TRT035,2026-03-28,Closed,25322.31
CLM007891,POL03662,PRG003,TRT029,2026-04-18,Closed,280667.34
CLM007892,POL00359,PRG007,TRT022,2026-05-08,Pending,113450.07
CLM007893,POL05188,PRG025,TRT088,2026-07-09,Closed,233139.19
CLM007894,POL07431,PRG012,TRT074,2026-02-22,Closed,185998.66
CLM007895,POL09782,PRG008,TRT036,2026-08-22,Closed,162639.65
CLM007896,POL05550,PRG018,TRT075,2026-06-10,Closed,180332.34
CLM007897,POL08288,PRG014,TRT009,2026-04-07,Pending,60229.55
CLM007898,POL04126,PRG005,TRT065,2026-03-04,Closed,225830.88
CLM007899,POL06344,PRG024,TRT069,2026-03-01,Closed,40568.64
CLM007900,POL08582,PRG008,TRT075,2026-03-14,Open,240166.34
CLM007901,POL02277,PRG011,TRT040,2026-07-20,Pending,75616.99
CLM007902,POL06861,PRG008,TRT053,2026-04-22,Pending,221584.99
CLM007903,POL03921,PRG002,TRT047,2026-03-21,Pending,275332.37
CLM007904,POL02819,PRG012,TRT087,2026-07-08,Pending,153691.8
CLM007905,POL00254,PRG012,TRT083,2026-05-01,Open,292958.8
CLM007906,POL07041,PRG022,TRT085,2026-03-26,Open,25064.19
CLM007907,POL03448,PRG002,TRT099,2026-08-11,Closed,231401.13
CLM007908,POL08382,PRG002,TRT070,2026-07-20,Closed,214759.04
CLM007909,POL06114,PRG009,TRT093,2026-08-04,Closed,289055.44
CLM007910,POL02976,PRG023,TRT021,2026-07-14,Pending,117997.08
CLM007911,POL03539,PRG004,TRT059,2026-07-24,Open,227890.34
CLM007912,POL01610,PRG001,TRT068,2026-07-12,Closed,24122.15
CLM007913,POL04570,PRG025,TRT014,2026-05-22,Closed,231426.7
CLM007914,POL02298,PRG010,TRT080,2026-07-11,Open,111431.88
CLM007915,POL02107,PRG009,TRT024,2026-01-11,Pending,117297.99
CLM007916,POL02560,PRG008,TRT089,2026-01-05,Open,296673.84
CLM007917,POL05738,PRG004,TRT084,2026-03-21,Pending,238144.14
CLM007918,POL08412,PRG011,TRT088,2026-06-29,Open,200061.6
CLM007919,POL00885,PRG023,TRT083,2026-02-17,Pending,134831.92
CLM007920,POL10000,PRG019,TRT046,2026-05-31,Open,139825.52
CLM007921,POL06947,PRG002,TRT024,2026-03-18,Closed,145101.67
CLM007922,POL01286,PRG014,TRT020,2026-03-14,Closed,247566.18
CLM007923,POL06479,PRG001,TRT028,2026-05-12,Open,299937.57
CLM007924,POL06764,PRG021,TRT073,2026-07-04,Open,209967.34
CLM007925,POL01509,PRG020,TRT022,2026-03-20,Open,204709.54
CLM007926,POL04984,PRG002,TRT091,2026-02-13,Open,178788.89
CLM007927,POL02661,PRG010,TRT004,2026-03-08,Pending,55111.33
CLM007928,POL08541,PRG005,TRT007,2026-03-04,Pending,22480.31
CLM007929,POL01959,PRG011,TRT051,2026-05-21,Closed,22176.62
CLM007930,POL05458,PRG024,TRT083,2026-02-26,Open,12815.38
CLM007931,POL02808,PRG007,TRT075,2026-07-16,Closed,80686.55
CLM007932,POL02239,PRG001,TRT009,2026-05-07,Pending,43617.23
CLM007933,POL08184,PRG014,TRT033,2026-06-24,Open,11753.53
CLM007934,POL06917,PRG004,TRT034,2026-01-20,Pending,166411.97
CLM007935,POL08098,PRG009,TRT008,2026-07-10,Closed,7708.08
CLM007936,POL00495,PRG015,TRT010,2026-07-18,Pending,234575.68
CLM007937,POL06535,PRG018,TRT090,2026-08-23,Pending,88440.28
CLM007938,POL00867,PRG005,TRT029,2026-02-27,Pending,50531.69
CLM007939,POL07370,PRG001,TRT080,2026-07-15,Closed,201658.07
CLM007940,POL05020,PRG020,TRT011,2026-03-26,Closed,162025.69
CLM007941,POL07112,PRG024,TRT003,2026-03-18,Closed,195798.52
CLM007942,POL09895,PRG014,TRT032,2026-02-05,Pending,46381.76
CLM007943,POL08749,PRG025,TRT074,2026-02-12,Pending,57042.91
CLM007944,POL09055,PRG009,TRT021,2026-07-23,Closed,295097.59
CLM007945,POL00941,PRG022,TRT043,2026-01-03,Closed,110992.77
CLM007946,POL04403,PRG012,TRT006,2026-05-20,Closed,201707.22
CLM007947,POL06344,PRG024,TRT069,2026-02-04,Pending,200877.42
CLM007948,POL07295,PRG008,TRT016,2026-04-23,Closed,53656.15
CLM007949,POL02231,PRG004,TRT007,2026-02-20,Pending,122815.13
CLM007950,POL06915,PRG015,TRT051,2026-05-08,Open,216520.12
CLM007951,POL09780,PRG013,TRT016,2026-01-01,Open,243981.42
CLM007952,POL06458,PRG022,TRT012,2026-02-26,Pending,22652.64
CLM007953,POL08203,PRG009,TRT036,2026-04-09,Pending,160425.5
CLM007954,POL07892,PRG008,TRT060,2026-02-02,Closed,266337.16
CLM007955,POL07775,PRG017,TRT050,2026-07-18,Closed,104549.12
CLM007956,POL07767,PRG005,TRT067,2026-01-16,Open,36561.29
CLM007957,POL00301,PRG008,TRT053,2026-01-01,Closed,268954.31
CLM007958,POL03919,PRG022,TRT059,2026-07-10,Closed,182724.72
CLM007959,POL08059,PRG005,TRT076,2026-07-23,Closed,257058.84
CLM007960,POL03711,PRG019,TRT004,2026-01-24,Closed,201299.92
CLM007961,POL03438,PRG002,TRT086,2026-02-03,Closed,65487.23
CLM007962,POL05725,PRG010,TRT013,2026-01-08,Pending,228551.42
CLM007963,POL07211,PRG022,TRT002,2026-08-03,Closed,108164.61
CLM007964,POL04904,PRG004,TRT026,2026-06-06,Pending,171993.31
CLM007965,POL09948,PRG020,TRT081,2026-05-14,Pending,135206.78
CLM007966,POL09253,PRG019,TRT007,2026-05-29,Open,144877.91
CLM007967,POL04133,PRG012,TRT090,2026-02-13,Pending,236844.13
CLM007968,POL02044,PRG021,TRT053,2026-03-20,Pending,148299.01
CLM007969,POL05078,PRG017,TRT068,2026-03-25,Pending,271155.29
CLM007970,POL00642,PRG019,TRT018,2026-06-13,Open,88735.98
CLM007971,POL04283,PRG015,TRT098,2026-07-26,Open,247031.82
CLM007972,POL08599,PRG002,TRT063,2026-07-26,Pending,283853.72
CLM007973,POL00570,PRG006,TRT032,2026-06-08,Open,73308.72
CLM007974,POL02760,PRG013,TRT007,2026-08-23,Closed,269696.38
CLM007975,POL06039,PRG004,TRT019,2026-04-18,Open,78713.29
CLM007976,POL08595,PRG015,TRT066,2026-03-29,Open,142388.45
CLM007977,POL07777,PRG017,TRT043,2026-06-13,Open,37103.19
CLM007978,POL03673,PRG022,TRT005,2026-08-11,Closed,184140.55
CLM007979,POL06143,PRG025,TRT007,2026-02-26,Closed,279601.92
CLM007980,POL07671,PRG009,TRT084,2026-06-13,Closed,294597.69
CLM007981,POL07587,PRG008,TRT035,2026-06-12,Closed,43078.36
CLM007982,POL08055,PRG014,TRT072,2026-02-09,Closed,256741.81
CLM007983,POL04711,PRG014,TRT035,2026-03-09,Open,26709.37
CLM007984,POL07952,PRG008,TRT060,2026-06-20,Pending,128781.15
CLM007985,POL01314,PRG001,TRT081,2026-06-30,Closed,108849.57
CLM007986,POL03352,PRG009,TRT016,2026-05-08,Pending,167657.91
CLM007987,POL04955,PRG009,TRT049,2026-03-20,Pending,82477.21
CLM007988,POL00650,PRG005,TRT025,2026-06-29,Pending,239286.82
CLM007989,POL00344,PRG004,TRT029,2026-04-26,Open,269055.04
CLM007990,POL08480,PRG019,TRT042,2026-05-31,Closed,121216.66
CLM007991,POL05289,PRG013,TRT080,2026-08-15,Pending,101613.34
CLM007992,POL01872,PRG011,TRT073,2026-07-01,Open,299127.39
CLM007993,POL03512,PRG020,TRT074,2026-08-14,Pending,4420.88
CLM007994,POL08861,PRG012,TRT045,2026-01-13,Closed,217746.07
CLM007995,POL09105,PRG007,TRT026,2026-02-03,Closed,143841.26
CLM007996,POL00040,PRG001,TRT005,2026-07-07,Open,284888.33
CLM007997,POL00346,PRG017,TRT032,2026-03-20,Open,135411.24
CLM007998,POL09891,PRG004,TRT074,2026-02-03,Pending,59818.91
CLM007999,POL00237,PRG011,TRT011,2026-07-02,Open,129414.33
CLM008000,POL01163,PRG007,TRT044,2026-05-15,Closed,264288.63
CLM008001,POL07964,PRG008,TRT093,2026-07-13,Closed,194729.09
CLM008002,POL08089,PRG025,TRT009,2026-02-02,Closed,280088.98
CLM008003,POL07053,PRG020,TRT038,2026-05-19,Pending,130411.74
CLM008004,POL02095,PRG011,TRT094,2026-04-09,Open,3361.29
CLM008005,POL08458,PRG021,TRT052,2026-05-31,Pending,198663.38
CLM008006,POL04553,PRG016,TRT090,2026-01-28,Open,253543.41
CLM008007,POL01673,PRG001,TRT007,2026-03-01,Closed,205853.17
CLM008008,POL05585,PRG005,TRT035,2026-08-27,Open,87437.5
CLM008009,POL05253,PRG018,TRT019,2026-07-27,Closed,119324.78
CLM008010,POL05315,PRG011,TRT023,2026-02-03,Closed,184745.43
CLM008011,POL04987,PRG017,TRT029,2026-06-19,Closed,6246.87
CLM008012,POL07515,PRG019,TRT083,2026-02-26,Pending,226865.99
CLM008013,POL02037,PRG020,TRT094,2026-06-21,Closed,240396.81
CLM008014,POL01703,PRG025,TRT048,2026-04-24,Pending,216898.34
CLM008015,POL04894,PRG018,TRT094,2026-02-24,Pending,43646.7
CLM008016,POL07932,PRG014,TRT016,2026-06-08,Open,295716.68
CLM008017,POL09831,PRG022,TRT081,2026-02-15,Pending,259383.82
CLM008018,POL04007,PRG024,TRT022,2026-03-26,Closed,228354.51
CLM008019,POL08568,PRG003,TRT029,2026-07-08,Pending,169893.12
CLM008020,POL02510,PRG023,TRT036,2026-07-26,Closed,252500.43
CLM008021,POL07486,PRG020,TRT086,2026-03-06,Open,30924.62
CLM008022,POL03267,PRG007,TRT052,2026-03-15,Pending,224553.63
CLM008023,POL08621,PRG016,TRT085,2026-03-06,Closed,251340.12
CLM008024,POL06473,PRG010,TRT024,2026-07-21,Pending,147937.72
CLM008025,POL09753,PRG010,TRT043,2026-04-12,Pending,220293.13
CLM008026,POL00843,PRG022,TRT084,2026-07-28,Open,99936.98
CLM008027,POL09508,PRG006,TRT003,2026-05-06,Closed,252469.25
CLM008028,POL05591,PRG012,TRT043,2026-06-05,Pending,177037.17
CLM008029,POL06510,PRG006,TRT045,2026-01-04,Open,147408.04
CLM008030,POL03132,PRG001,TRT089,2026-05-01,Closed,235672.45
CLM008031,POL04354,PRG003,TRT053,2026-08-05,Closed,16008.95
CLM008032,POL05736,PRG016,TRT052,2026-05-11,Closed,52804.2
CLM008033,POL06817,PRG012,TRT025,2026-06-03,Open,208978.87
CLM008034,POL00834,PRG006,TRT063,2026-06-21,Open,86289.77
CLM008035,POL01266,PRG020,TRT035,2026-02-11,Open,193335.25
CLM008036,POL09007,PRG004,TRT012,2026-02-28,Closed,36101.39
CLM008037,POL07605,PRG003,TRT070,2026-03-10,Open,136048.88
CLM008038,POL08651,PRG009,TRT002,2026-05-03,Pending,8337.04
CLM008039,POL01974,PRG013,TRT037,2026-07-03,Open,82720.1
CLM008040,POL01729,PRG009,TRT053,2026-06-04,Closed,141289.96
CLM008041,POL01289,PRG017,TRT009,2026-06-23,Pending,44222.01
CLM008042,POL04897,PRG003,TRT001,2026-08-15,Open,215185.94
CLM008043,POL02867,PRG022,TRT097,2026-07-17,Open,4916.39
CLM008044,POL09809,PRG020,TRT094,2026-07-24,Pending,25269.87
CLM008045,POL06792,PRG010,TRT037,2026-05-28,Open,170029.05
CLM008046,POL08632,PRG010,TRT071,2026-01-15,Open,207228.26
CLM008047,POL05561,PRG020,TRT085,2026-05-06,Pending,260139.27
CLM008048,POL00182,PRG024,TRT010,2026-04-07,Closed,287022.82
CLM008049,POL05052,PRG024,TRT076,2026-03-09,Pending,87460.78
CLM008050,POL05107,PRG009,TRT083,2026-04-17,Pending,191453.49
CLM008051,POL09705,PRG005,TRT064,2026-03-18,Closed,106785.7
CLM008052,POL05140,PRG025,TRT093,2026-04-14,Pending,25034.55
CLM008053,POL03227,PRG025,TRT052,2026-04-09,Pending,115225.17
CLM008054,POL01902,PRG016,TRT008,2026-04-18,Open,141655.22
CLM008055,POL00606,PRG001,TRT079,2026-08-28,Closed,267607.87
CLM008056,POL02617,PRG012,TRT028,2026-03-24,Closed,104658.49
CLM008057,POL06742,PRG016,TRT072,2026-05-16,Closed,210173.3
CLM008058,POL08976,PRG010,TRT028,2026-04-26,Closed,89108.84
CLM008059,POL03824,PRG012,TRT037,2026-06-18,Closed,140334.98
CLM008060,POL09901,PRG016,TRT097,2026-02-03,Pending,162146.86
CLM008061,POL00442,PRG005,TRT044,2026-05-04,Closed,52803.88
CLM008062,POL00284,PRG004,TRT074,2026-08-04,Open,40407.24
CLM008063,POL03571,PRG023,TRT100,2026-06-04,Closed,187093.26
CLM008064,POL08551,PRG007,TRT023,2026-06-28,Closed,147595.79
CLM008065,POL03413,PRG010,TRT049,2026-08-29,Closed,68587.0
CLM008066,POL07219,PRG019,TRT031,2026-03-07,Pending,203594.82
CLM008067,POL01912,PRG011,TRT072,2026-02-16,Open,5513.18
CLM008068,POL04626,PRG014,TRT063,2026-08-16,Pending,114249.16
CLM008069,POL06149,PRG001,TRT060,2026-08-27,Open,77840.01
CLM008070,POL08927,PRG016,TRT001,2026-05-29,Pending,7687.9
CLM008071,POL07269,PRG015,TRT090,2026-01-31,Open,87973.04
CLM008072,POL09181,PRG007,TRT100,2026-03-12,Closed,62527.56
CLM008073,POL08286,PRG024,TRT004,2026-07-06,Open,124638.35
CLM008074,POL07837,PRG023,TRT034,2026-03-27,Open,190460.84
CLM008075,POL08988,PRG001,TRT095,2026-06-19,Open,220211.34
CLM008076,POL09441,PRG004,TRT072,2026-05-30,Open,278977.48
CLM008077,POL05431,PRG025,TRT025,2026-07-27,Open,204457.53
CLM008078,POL04462,PRG009,TRT019,2026-05-06,Open,144831.71
CLM008079,POL02730,PRG018,TRT005,2026-05-30,Pending,2930.57
CLM008080,POL06611,PRG012,TRT065,2026-05-06,Pending,164681.6
CLM008081,POL09100,PRG011,TRT004,2026-04-27,Open,220016.29
CLM008082,POL03939,PRG024,TRT011,2026-07-22,Open,16888.87
CLM008083,POL05511,PRG004,TRT058,2026-04-26,Pending,62770.79
CLM008084,POL05817,PRG005,TRT073,2026-02-27,Open,63288.01
CLM008085,POL04090,PRG007,TRT016,2026-07-03,Open,245624.65
CLM008086,POL03931,PRG020,TRT030,2026-08-14,Open,124701.87
CLM008087,POL01962,PRG024,TRT083,2026-02-26,Open,165238.14
CLM008088,POL08926,PRG021,TRT079,2026-06-11,Pending,217646.74
CLM008089,POL08575,PRG003,TRT087,2026-03-19,Open,245175.68
CLM008090,POL02851,PRG016,TRT033,2026-06-01,Closed,105506.64
CLM008091,POL03639,PRG015,TRT043,2026-02-15,Open,261304.61
CLM008092,POL05846,PRG010,TRT051,2026-06-23,Open,200364.43
CLM008093,POL00047,PRG015,TRT029,2026-04-20,Pending,289122.95
CLM008094,POL00570,PRG006,TRT032,2026-08-22,Closed,235516.23
CLM008095,POL09990,PRG020,TRT023,2026-08-27,Closed,142630.23
CLM008096,POL05030,PRG017,TRT066,2026-01-16,Open,39519.25
CLM008097,POL06320,PRG015,TRT093,2026-03-07,Closed,142940.82
CLM008098,POL02910,PRG012,TRT002,2026-08-28,Open,290447.07
CLM008099,POL04920,PRG015,TRT059,2026-03-18,Open,51293.58
CLM008100,POL07620,PRG017,TRT029,2026-05-08,Open,9740.66
CLM008101,POL05270,PRG009,TRT009,2026-04-20,Closed,52748.22
CLM008102,POL03193,PRG010,TRT088,2026-03-03,Closed,234345.07
CLM008103,POL04495,PRG010,TRT067,2026-06-23,Open,280070.09
CLM008104,POL06714,PRG002,TRT075,2026-05-19,Pending,118856.81
CLM008105,POL01183,PRG006,TRT018,2026-03-22,Open,24561.89
CLM008106,POL07008,PRG004,TRT032,2026-01-26,Closed,116455.75
CLM008107,POL05363,PRG010,TRT084,2026-06-21,Closed,42234.72
CLM008108,POL00450,PRG018,TRT057,2026-06-24,Pending,43128.61
CLM008109,POL06888,PRG015,TRT069,2026-03-06,Pending,78872.18
CLM008110,POL02740,PRG019,TRT036,2026-04-22,Pending,43678.27
CLM008111,POL07688,PRG018,TRT016,2026-06-02,Pending,129541.16
CLM008112,POL08771,PRG006,TRT076,2026-02-27,Closed,201712.86
CLM008113,POL02381,PRG008,TRT086,2026-02-04,Pending,236059.92
CLM008114,POL04284,PRG004,TRT065,2026-01-06,Open,117177.08
CLM008115,POL05191,PRG021,TRT044,2026-05-06,Open,277994.52
CLM008116,POL02968,PRG004,TRT028,2026-06-16,Pending,119516.97
CLM008117,POL05951,PRG005,TRT025,2026-07-21,Open,59630.64
CLM008118,POL00446,PRG019,TRT008,2026-02-10,Pending,185329.02
CLM008119,POL09538,PRG019,TRT093,2026-08-20,Pending,69815.9
CLM008120,POL06778,PRG003,TRT040,2026-06-23,Closed,62857.41
CLM008121,POL05810,PRG017,TRT088,2026-06-17,Closed,116631.6
CLM008122,POL05718,PRG014,TRT082,2026-07-16,Pending,104354.47
CLM008123,POL00491,PRG015,TRT096,2026-06-17,Closed,162077.65
CLM008124,POL02614,PRG015,TRT080,2026-08-27,Open,147000.46
CLM008125,POL04542,PRG014,TRT049,2026-05-03,Closed,244696.21
CLM008126,POL01956,PRG004,TRT020,2026-04-10,Open,44364.14
CLM008127,POL05311,PRG011,TRT003,2026-01-04,Open,157824.39
CLM008128,POL01131,PRG015,TRT002,2026-05-14,Closed,76824.11
CLM008129,POL00269,PRG005,TRT018,2026-07-30,Open,236161.08
CLM008130,POL04507,PRG009,TRT056,2026-07-17,Pending,249532.8
CLM008131,POL02747,PRG001,TRT046,2026-08-23,Closed,119246.44
CLM008132,POL05655,PRG024,TRT038,2026-02-08,Closed,217583.64
CLM008133,POL01043,PRG003,TRT055,2026-02-16,Open,193489.16
CLM008134,POL06740,PRG016,TRT020,2026-05-21,Closed,288029.68
CLM008135,POL02030,PRG023,TRT068,2026-06-22,Open,150640.5
CLM008136,POL00622,PRG017,TRT082,2026-04-03,Pending,116286.3
CLM008137,POL03561,PRG005,TRT034,2026-02-28,Pending,295705.9
CLM008138,POL01551,PRG006,TRT014,2026-01-05,Open,82377.74
CLM008139,POL02614,PRG015,TRT080,2026-02-28,Closed,58039.61
CLM008140,POL09423,PRG015,TRT035,2026-04-04,Closed,236366.02
CLM008141,POL00244,PRG022,TRT054,2026-07-13,Pending,221877.11
CLM008142,POL05406,PRG013,TRT081,2026-02-28,Pending,63203.84
CLM008143,POL09367,PRG015,TRT047,2026-04-22,Open,109402.98
CLM008144,POL05620,PRG003,TRT090,2026-05-09,Pending,144698.42
CLM008145,POL06854,PRG018,TRT017,2026-03-08,Open,23698.26
CLM008146,POL00001,PRG011,TRT004,2026-04-26,Pending,260332.7
CLM008147,POL08077,PRG001,TRT009,2026-05-16,Open,83841.83
CLM008148,POL04573,PRG011,TRT003,2026-07-28,Pending,298054.63
CLM008149,POL01064,PRG016,TRT018,2026-07-20,Closed,166392.59
CLM008150,POL03707,PRG012,TRT055,2026-04-21,Pending,65317.02
CLM008151,POL06954,PRG010,TRT047,2026-05-06,Pending,215425.3
CLM008152,POL02151,PRG006,TRT073,2026-02-06,Open,196131.79
CLM008153,POL03056,PRG005,TRT098,2026-03-31,Pending,182066.06
CLM008154,POL02747,PRG001,TRT046,2026-06-08,Pending,63170.52
CLM008155,POL06937,PRG005,TRT061,2026-05-28,Closed,131038.68
CLM008156,POL03972,PRG002,TRT006,2026-02-21,Open,41732.44
CLM008157,POL04057,PRG011,TRT056,2026-06-14,Pending,96493.08
CLM008158,POL00347,PRG006,TRT011,2026-08-02,Pending,298000.21
CLM008159,POL09895,PRG014,TRT032,2026-01-31,Pending,101676.23
CLM008160,POL05898,PRG015,TRT096,2026-02-02,Open,128736.15
CLM008161,POL08863,PRG005,TRT066,2026-04-11,Pending,130732.96
CLM008162,POL08840,PRG008,TRT034,2026-01-18,Pending,145997.78
CLM008163,POL03458,PRG025,TRT026,2026-01-24,Closed,130402.73
CLM008164,POL02038,PRG017,TRT001,2026-06-01,Closed,166123.36
CLM008165,POL02279,PRG005,TRT038,2026-07-29,Closed,45792.09
CLM008166,POL02216,PRG008,TRT064,2026-08-03,Closed,136389.49
CLM008167,POL02332,PRG007,TRT027,2026-03-13,Open,124684.72
CLM008168,POL02673,PRG024,TRT041,2026-04-09,Pending,43231.33
CLM008169,POL04372,PRG013,TRT054,2026-02-10,Closed,181245.61
CLM008170,POL02005,PRG019,TRT021,2026-06-22,Pending,274788.69
CLM008171,POL03573,PRG012,TRT044,2026-04-16,Pending,117239.56
CLM008172,POL06875,PRG011,TRT091,2026-04-11,Pending,277347.38
CLM008173,POL00402,PRG006,TRT040,2026-08-06,Closed,118876.01
CLM008174,POL02237,PRG008,TRT093,2026-06-04,Closed,229829.04
CLM008175,POL01294,PRG024,TRT039,2026-06-02,Closed,133118.88
CLM008176,POL00018,PRG025,TRT080,2026-07-04,Closed,133776.42
CLM008177,POL06720,PRG009,TRT069,2026-03-24,Pending,252436.93
CLM008178,POL01993,PRG001,TRT049,2026-06-26,Pending,287463.19
CLM008179,POL02619,PRG024,TRT065,2026-05-29,Open,90602.1
CLM008180,POL06541,PRG003,TRT052,2026-01-01,Pending,187527.05
CLM008181,POL03660,PRG024,TRT069,2026-02-13,Open,97830.23
CLM008182,POL02452,PRG001,TRT012,2026-05-24,Pending,282458.33
CLM008183,POL08406,PRG021,TRT079,2026-06-10,Closed,158477.04
CLM008184,POL01036,PRG010,TRT045,2026-05-03,Open,237476.42
CLM008185,POL00089,PRG005,TRT030,2026-06-23,Closed,262696.38
CLM008186,POL01541,PRG014,TRT020,2026-05-13,Open,240912.45
CLM008187,POL06497,PRG015,TRT023,2026-06-07,Open,238483.21
CLM008188,POL06691,PRG007,TRT038,2026-05-26,Pending,186104.03
CLM008189,POL04457,PRG017,TRT043,2026-03-23,Pending,263546.73
CLM008190,POL01847,PRG024,TRT011,2026-03-28,Pending,294283.52
CLM008191,POL03624,PRG018,TRT062,2026-07-31,Closed,290368.58
CLM008192,POL02592,PRG005,TRT008,2026-06-11,Closed,257521.54
CLM008193,POL06902,PRG017,TRT044,2026-06-22,Pending,174354.95
